sense,n_sense,n_lemma,chance,purity_k5,excess_k5,purity_k10,excess_k10,purity_k20,excess_k20,purity_k50,excess_k50,step,layer,word,pos,n,n_conf,share,log_share
function.n.02,200,400,0.49874686716791977,0.93,0.8603500000000002,0.916,0.8324200000000002,0.88775,0.7760612500000001,0.8428,0.686386,100000,8,use,n,5001,774,0.0527342514288124,-1.2779072144898087
use.n.01,200,400,0.49874686716791977,0.909,0.8184550000000002,0.911,0.8224450000000002,0.8855,0.7715725,0.8315,0.6638425000000001,100000,8,use,n,88640,65954,0.934685872155556,-0.029334321653121477
use.v.01,200,400,0.49874686716791977,0.929,0.8583550000000002,0.926,0.8523700000000002,0.92425,0.8488787500000001,0.912,0.8244400000000002,100000,8,use,v,92739,91473,0.9842396841569028,-0.006899128366243205
use.v.06,200,400,0.49874686716791977,0.953,0.906235,0.9515,0.9032425000000002,0.954,0.90823,0.9439,0.8880805,100000,8,use,v,893,639,0.0094774155204618,-2.0233100780870505
secondhand.s.02,200,399,0.5,0.879,0.758,0.868,0.736,0.86925,0.7384999999999999,0.875,0.75,100000,8,used,a,504,428,0.3564356435643564,-0.44801887301535537
used.a.01,199,399,0.49748743718592964,0.9266331658291457,0.854,0.9256281407035176,0.8520000000000002,0.921105527638191,0.8430000000000002,0.8727638190954774,0.7468000000000001,100000,8,used,a,662,451,0.4681753889674682,-0.32959142002118064
value.n.01,200,800,0.2490613266583229,0.899,0.8655016666666667,0.8995,0.8661675,0.89025,0.8538495833333333,0.8429,0.7907951666666666,100000,8,value,n,67401,65861,0.8231579975818566,-0.0845167979684262
value.n.02,200,800,0.2490613266583229,0.799,0.7323350000000001,0.785,0.7136916666666667,0.76225,0.6833962499999999,0.6968,0.5962386666666666,100000,8,value,n,8010,6138,0.0978248922216387,-1.0095506219100154
value.n.03,200,800,0.2490613266583229,0.836,0.7816066666666666,0.8225,0.7636291666666667,0.8145,0.7529758333333333,0.8017,0.7359304999999999,100000,8,value,n,4878,3428,0.0595742602068856,-1.2249413420165411
value.n.06,200,800,0.2490613266583229,0.973,0.9640449999999999,0.9745,0.9660425,0.97175,0.9623804166666666,0.9725,0.9633791666666667,100000,8,value,n,1477,759,0.0180383727604694,-1.743802642682305
prize.v.01,200,400,0.49874686716791977,0.914,0.8284300000000002,0.9015,0.8034925,0.88925,0.7790537500000001,0.8639,0.7284805000000001,100000,8,value,v,2419,435,0.3389379291018635,-0.46987982839504905
value.v.01,200,400,0.49874686716791977,0.924,0.8483800000000001,0.9185,0.8374075000000001,0.92025,0.8408987500000001,0.8703,0.7412485,100000,8,value,v,3763,1893,0.5272523469244781,-0.27798147843706433
identical.s.02,200,400,0.49874686716791977,0.855,0.710725,0.822,0.64489,0.799,0.5990050000000001,0.7647,0.5305765000000002,100000,8,very,a,4450,2362,0.496707221788146,-0.3038995256098889
very.s.01,200,400,0.49874686716791977,0.849,0.698755,0.836,0.67282,0.81275,0.62643625,0.7464,0.494068,100000,8,very,a,4509,1908,0.503292778211854,-0.2981793012842499
very.r.01,200,400,0.49874686716791977,0.93,0.8603500000000002,0.9215,0.8433925000000001,0.91775,0.83591125,0.9147,0.8298265,100000,8,very,r,97427,96500,0.9943458425613128,-0.0024625377426031577
very.r.02,200,400,0.49874686716791977,0.943,0.886285,0.944,0.88828,0.94475,0.88977625,0.9428,0.8858860000000001,100000,8,very,r,554,200,0.005654157438687,-2.2476321028502038
direction.n.01,200,1400,0.14224446032880628,0.811,0.7796575,0.773,0.7353558333333332,0.709,0.6607424999999999,0.5515,0.47712374999999996,100000,8,way,n,5994,650,0.0619586115647805,-1.207898322941729
manner.n.01,200,1400,0.14224446032880628,0.791,0.7563408333333332,0.773,0.7353558333333332,0.74575,0.703586875,0.6861,0.6340449166666666,100000,8,way,n,41850,24713,0.4325939095739182,-0.36391959922207584
means.n.01,200,1400,0.14224446032880628,0.886,0.8670949999999998,0.869,0.8472758333333333,0.8455,0.8198787499999999,0.8303,0.8021580833333334,100000,8,way,n,32524,17653,0.3361931735957495,-0.4734111091588793
room.n.02,200,1400,0.14224446032880628,0.968,0.9626933333333333,0.954,0.9463716666666666,0.90975,0.8947835416666665,0.8335,0.8058887499999999,100000,8,way,n,2651,580,0.0274027826590312,-1.5622053338182618
way.n.04,200,1400,0.14224446032880628,0.911,0.8962408333333334,0.9,0.8834166666666666,0.8855,0.8665120833333333,0.8258,0.7969118333333332,100000,8,way,n,3750,944,0.0387628951231109,-1.4115837938236364
way.n.05,200,1400,0.14224446032880628,0.786,0.7505116666666667,0.7425,0.6997979166666666,0.71,0.6619083333333333,0.6319,0.57085675,100000,8,way,n,3583,430,0.0370366541936284,-1.431368253385244
way.n.07,200,1400,0.14224446032880628,0.935,0.9242208333333334,0.923,0.9102308333333334,0.909,0.8939091666666668,0.8897,0.8714085833333333,100000,8,way,n,4166,751,0.043062992288768,-1.365895795939628
good.s.13,200,600,0.332220367278798,0.698,0.5477549999999999,0.6535,0.48111624999999997,0.621,0.4324475,0.6027,0.40504325,100000,8,well,a,41877,10817,0.5511654536121823,-0.25871801130323113
well.a.01,200,600,0.332220367278798,0.747,0.6211325,0.7385,0.60840375,0.72,0.5807,0.675,0.5133125000000001,100000,8,well,a,16199,4543,0.213203648376525,-0.6712053678619955
well.s.03,200,600,0.332220367278798,0.833,0.7499174999999999,0.8065,0.71023375,0.79325,0.690391875,0.7494,0.6247265,100000,8,well,a,17903,5638,0.2356308980112925,-0.6277677616100237
well.n.01,200,600,0.332220367278798,0.905,0.8577375,0.8945,0.8420137499999999,0.8885,0.83302875,0.871,0.8068225,100000,8,well,n,4354,4024,0.3801955990220049,-0.4199929146444855
well.n.02,200,600,0.332220367278798,0.924,0.88619,0.9135,0.87046625,0.9065,0.8599837499999999,0.8761,0.81445975,100000,8,well,n,5611,5171,0.4899580859238561,-0.30984107064610383
well.n.03,200,600,0.332220367278798,0.945,0.9176374999999999,0.9295,0.89442625,0.924,0.88619,0.9152,0.873012,100000,8,well,n,1479,1136,0.1291477471184072,-0.8889131653526687
well.r.01,200,600,0.332220367278798,0.786,0.679535,0.7555,0.6338612499999999,0.72275,0.584818125,0.6566,0.4857584999999999,100000,8,well,r,50426,25123,0.5178004826205268,-0.285837549112939
well.r.02,200,600,0.332220367278798,0.866,0.799335,0.838,0.757405,0.7965,0.6952587499999999,0.6574,0.48695649999999996,100000,8,well,r,42104,3005,0.4323458438157827,-0.3641687115849636
well.r.03,200,600,0.332220367278798,0.922,0.8831950000000001,0.912,0.8682200000000001,0.88375,0.825915625,0.8372,0.7562070000000001,100000,8,well,r,2876,2119,0.0295322688299019,-1.5297031868833402
employment.n.02,200,999,0.19939879759519039,0.738,0.6727459324155194,0.7215,0.6521364205256571,0.68,0.6003003754693367,0.6392,0.5493386733416771,100000,8,work,n,16886,10287,0.1749645118173058,-0.7570500306557489
work.n.01,200,999,0.19939879759519039,0.607,0.5091188986232791,0.5685,0.46103003754693367,0.5205,0.4010750938673341,0.4557,0.32013591989987483,100000,8,work,n,44010,26564,0.4560101957289842,-0.34102544703000537
work.n.05,200,999,0.19939879759519039,0.871,0.8388710888610763,0.8615,0.8270050062578224,0.85625,0.820447434292866,0.8509,0.813764956195244,100000,8,work,n,590,414,0.0061132927852783,-2.213724803950811
workplace.n.01,200,999,0.19939879759519039,0.81,0.7626783479349187,0.8015,0.7520613266583229,0.78075,0.7261433041301628,0.7324,0.6657511889862329,100000,8,work,n,1116,240,0.0115634487260519,-1.9369126209913925
work.n.02,199,999,0.19839679358717435,0.7668341708542713,0.7091256281407035,0.7492462311557789,0.6871846733668342,0.7366834170854272,0.6715125628140705,0.7112562814070352,0.6397922110552765,100000,8,work,n,33691,26622,0.3490897410657852,-0.4570629139013352
function.v.01,200,1200,0.16597164303586323,0.758,0.709842,0.7145,0.6576855,0.66125,0.59383875,0.5852,0.5026548000000001,100000,8,work,v,7671,351,0.0800672184704666,-1.0965452585904987
solve.v.01,200,1200,0.16597164303586323,0.803,0.7637970000000001,0.7935,0.7524065,0.7785,0.7344215,0.7539,0.7049261,100000,8,work,v,2685,1612,0.0280250921122673,-1.5524529513009229
work.v.01,200,1200,0.16597164303586323,0.569,0.48323099999999997,0.569,0.48323099999999997,0.55475,0.46614524999999996,0.5214,0.4261586,100000,8,work,v,22089,6142,0.2305572661705303,-0.6372211861401321
work.v.02,200,1200,0.16597164303586323,0.646,0.575554,0.6185,0.5425815,0.59425,0.51350575,0.5436,0.45277639999999997,100000,8,work,v,26488,17593,0.2764724915715971,-0.5583480735924842
work.v.03,200,1200,0.16597164303586323,0.826,0.7913739999999999,0.812,0.774588,0.79,0.74821,0.7576,0.7093624000000001,100000,8,work,v,30463,14211,0.317962153078585,-0.4976245708561854
work.v.05,200,1200,0.16597164303586323,0.811,0.7733890000000001,0.796,0.7554040000000001,0.77225,0.72692775,0.7351,0.6823849,100000,8,work,v,1205,272,0.0125773690857661,-1.9004101944256115
about.r.07,200,400,0.49874686716791977,0.932,0.8643400000000002,0.927,0.8543650000000002,0.9245,0.8493775000000001,0.8827,0.7659865000000001,100000,16,about,r,1372,438,0.0209130401646216,-1.6795828284570529
approximately.r.01,200,400,0.49874686716791977,0.903,0.8064850000000001,0.8845,0.7695775,0.865,0.7306750000000001,0.8521,0.7049395,100000,16,about,r,62373,61729,0.95073546223611,-0.02194030669356401
ahead.r.01,200,400,0.49874686716791977,0.96,0.9202,0.939,0.878305,0.92025,0.8408987500000001,0.8742,0.7490290000000001,100000,16,before,r,1289,879,0.0477672781174726,-1.3208695050478303
earlier.r.01,200,400,0.49874686716791977,0.937,0.8743150000000002,0.936,0.8723200000000002,0.92875,0.85785625,0.897,0.7945150000000002,100000,16,before,r,25696,25264,0.9522327218825272,-0.021256898802645766
being.n.01,200,400,0.49874686716791977,0.984,0.96808,0.976,0.9521200000000001,0.9625,0.9251875000000002,0.9305,0.8613475,100000,16,being,n,5486,5235,0.455458696554587,-0.34155100106585157
organism.n.01,200,400,0.49874686716791977,0.975,0.9501250000000001,0.9735,0.9471325000000002,0.969,0.9381550000000001,0.9633,0.9267835000000002,100000,16,being,n,6559,6369,0.5445413034454131,-0.26396917343232706
case.n.01,200,1600,0.12445278298936835,0.696,0.6527885714285714,0.6635,0.6156689285714285,0.62725,0.57426625,0.5521,0.4884342142857143,100000,16,case,n,42881,22564,0.482975727881962,-0.3160746943246796
case.n.04,200,1600,0.12445278298936835,0.971,0.9668778571428571,0.9675,0.9628803571428571,0.96575,0.9608816071428571,0.9645,0.9594539285714286,100000,16,case,n,5502,1101,0.0619699273525933,-1.2078190129738704
case.n.05,200,1600,0.12445278298936835,0.676,0.6299457142857143,0.671,0.6242350000000001,0.649,0.5991078571428572,0.6007,0.5439423571428572,100000,16,case,n,808,417,0.0091006363687559,-2.0409282382529526
case.n.06,200,1600,0.12445278298936835,0.712,0.6710628571428571,0.6735,0.6270903571428571,0.632,0.5796914285714286,0.5427,0.4776980714285714,100000,16,case,n,1268,349,0.0142816917272061,-1.8452203454818232
case.n.09,200,1600,0.12445278298936835,0.845,0.8229678571428571,0.835,0.8115464285714286,0.83075,0.8066923214285714,0.8045,0.7767110714285714,100000,16,case,n,1149,598,0.0129413752323027,-1.8880195703392515
lawsuit.n.01,200,1600,0.12445278298936835,0.782,0.7510128571428571,0.7605,0.7264567857142856,0.7415,0.7047560714285714,0.6909,0.6469636428571428,100000,16,case,n,26556,23896,0.2991045784760939,-0.5241769390526522
shell.n.08,200,1600,0.12445278298936835,0.763,0.7293121428571429,0.739,0.7019007142857143,0.71325,0.6724905357142857,0.6647,0.6170395,100000,16,case,n,567,218,0.0063862138874809,-2.1947565401346347
subject.n.06,200,1600,0.12445278298936835,0.794,0.7647185714285715,0.7695,0.7367360714285713,0.73675,0.6993308928571429,0.6766,0.6306309999999999,100000,16,case,n,1771,739,0.0199470631300332,-1.7001210378374607
cell.n.01,200,1000,0.1991991991991992,0.739,0.6740762500000002,0.7205,0.6509743750000001,0.69325,0.6169459375,0.6078,0.5102402500000001,100000,16,cell,n,10177,8598,0.1057262772964325,-0.9758170593667652
cell.n.02,200,1000,0.1991991991991992,0.896,0.8701300000000002,0.897,0.87137875,0.8885,0.860764375,0.8652,0.8316684999999999,100000,16,cell,n,83424,81738,0.8666708221654305,-0.06214582439593363
cell.n.03,200,1000,0.1991991991991992,0.903,0.87887125,0.884,0.8551450000000002,0.87125,0.8392234375000001,0.8554,0.8194307500000002,100000,16,cell,n,829,514,0.0086122711878493,-2.064882303333896
cell.n.07,200,1000,0.1991991991991992,0.955,0.9438062500000001,0.9565,0.9456793750000002,0.9525,0.9406843750000001,0.9467,0.9334416250000002,100000,16,cell,n,563,491,0.0058488645099628,-2.232928439032823
cellular_telephone.n.01,200,1000,0.1991991991991992,0.88,0.8501500000000002,0.8735,0.8420331250000002,0.8815,0.8520231249999999,0.8801,0.8502748750000001,100000,16,cell,n,1200,1158,0.0124664962912173,-1.9042555878365455
class.n.01,200,1000,0.1991991991991992,0.685,0.6066437500000001,0.681,0.6016487500000001,0.6665,0.583541875,0.6357,0.5450803750000001,100000,16,class,n,51961,47290,0.6775371295197611,-0.1690669001528849
class.n.02,200,1000,0.1991991991991992,0.484,0.355645,0.464,0.33067,0.4335,0.292583125,0.3969,0.24687887499999997,100000,16,class,n,7578,4270,0.0988121161544379,-1.0051897997808523
class.n.03,200,1000,0.1991991991991992,0.898,0.8726275000000001,0.89,0.8626375000000002,0.88675,0.8585790625000002,0.8508,0.8136865,100000,16,class,n,6923,4921,0.0902713486589039,-1.0444500691083904
class.n.06,200,1000,0.1991991991991992,0.918,0.8976025000000002,0.9025,0.8782468750000001,0.8835,0.8545206249999999,0.8317,0.7898353750000001,100000,16,class,n,775,439,0.0101054882580746,-1.9954426982135167
course.n.01,200,1000,0.1991991991991992,0.772,0.715285,0.7605,0.7009243749999999,0.74475,0.6812565625,0.7104,0.6383620000000001,100000,16,class,n,8389,6427,0.1093870206412747,-0.9610342063232639
code.n.01,200,600,0.332220367278798,0.898,0.847255,0.8925,0.8390187499999999,0.88375,0.825915625,0.8627,0.79439325,100000,16,code,n,4077,3276,0.0484716624460534,-1.3145120849034808
code.n.02,200,600,0.332220367278798,0.866,0.799335,0.85,0.7753749999999999,0.8395,0.75965125,0.8033,0.70544175,100000,16,code,n,16405,11259,0.195039887767355,-0.7098765616335708
code.n.03,200,600,0.332220367278798,0.864,0.7963399999999999,0.86,0.79035,0.845,0.7678875,0.8312,0.747222,100000,16,code,n,63629,59816,0.7564884497865916,-0.12119769848315007
control.n.01,200,1200,0.16597164303586323,0.99,0.9880099999999999,0.988,0.9856119999999999,0.9865,0.9838135,0.9855,0.9826145000000001,100000,16,control,n,10753,1161,0.1146631975175679,-0.9405759515821609
control.n.02,200,1200,0.16597164303586323,0.706,0.647494,0.6695,0.6037305,0.60425,0.5254957499999999,0.4807,0.3773593,100000,16,control,n,19934,2448,0.2125635803324838,-0.6725111434606609
control.n.03,200,1200,0.16597164303586323,0.854,0.824946,0.8275,0.7931725000000001,0.80625,0.7676937500000001,0.7595,0.7116404999999999,100000,16,control,n,6805,2611,0.0725642201345717,-1.13927746784623
control.n.05,200,1200,0.16597164303586323,0.91,0.89209,0.9015,0.8818984999999999,0.8775,0.8531224999999999,0.8357,0.8030043,100000,16,control,n,6309,990,0.0672751895413685,-1.1721450699796003
control.n.09,200,1200,0.16597164303586323,0.845,0.814155,0.836,0.803364,0.8165,0.7799835,0.7758,0.7311842000000001,100000,16,control,n,16281,9300,0.1736102965482677,-0.7604245210864451
control_condition.n.01,200,1200,0.16597164303586323,0.922,0.906478,0.9295,0.9154705,0.92875,0.91457125,0.9249,0.9099551,100000,16,control,n,32452,30762,0.3460476226020751,-0.4608641300797684
control.v.01,200,800,0.2490613266583229,0.913,0.8841450000000001,0.9125,0.8834791666666666,0.901,0.8681650000000001,0.844,0.79226,100000,16,control,v,13742,8186,0.2167405327823604,-0.6640598634027322
control.v.02,200,800,0.2490613266583229,0.842,0.7895966666666666,0.816,0.7549733333333333,0.7745,0.6997091666666666,0.665,0.5538916666666667,100000,16,control,v,33561,19303,0.529328265224043,-0.2762749148069897
control.v.05,200,800,0.2490613266583229,0.976,0.96804,0.9745,0.9660425,0.97375,0.96504375,0.9728,0.9637786666666667,100000,16,control,v,5971,2460,0.0941753544784947,-1.026062736425842
operate.v.03,200,800,0.2490613266583229,0.828,0.7709533333333333,0.809,0.7456516666666667,0.77825,0.7047029166666666,0.7138,0.618877,100000,16,control,v,9418,4605,0.1485418671040802,-0.8281511215009182
court.n.01,200,600,0.332220367278798,0.955,0.9326125,0.9405,0.91089875,0.92975,0.8948006249999999,0.9297,0.89472575,100000,16,court,n,94613,89585,0.9668792282379872,-0.01462776974889248
court.n.02,200,600,0.332220367278798,0.954,0.9311149999999999,0.9495,0.92437625,0.946,0.9191349999999999,0.9132,0.870017,100000,16,court,n,1448,596,0.0147975555419298,-1.829810021249107
court.n.04,200,600,0.332220367278798,0.977,0.9655575,0.9695,0.95432625,0.96675,0.950208125,0.9598,0.9398004999999999,100000,16,court,n,818,751,0.0083593925644327,-2.077825279438913
day.n.01,200,1000,0.1991991991991992,0.823,0.7789712499999999,0.8015,0.7521231250000001,0.76875,0.7112265625,0.725,0.6565937500000001,100000,16,day,n,65965,53275,0.6885340013569229,-0.16207460843962276
day.n.02,200,1000,0.1991991991991992,0.898,0.8726275000000001,0.876,0.8451550000000001,0.85375,0.8173703125,0.8012,0.7517485000000002,100000,16,day,n,15854,8736,0.1654819685820155,-0.7812493213562858
day.n.03,200,1000,0.1991991991991992,0.879,0.8489012499999999,0.8585,0.8233018750000001,0.8515,0.8145606250000001,0.8156,0.7697305000000001,100000,16,day,n,5969,2948,0.0623036375972026,-1.2054865963219923
day.n.04,200,1000,0.1991991991991992,0.855,0.81893125,0.826,0.7827175000000001,0.7955,0.7446306250000001,0.7263,0.658217125,100000,16,day,n,5174,2476,0.0540055320703512,-1.2675617508331418
day.n.05,200,1000,0.1991991991991992,0.909,0.88636375,0.887,0.85889125,0.8465,0.808316875,0.8051,0.7566186250000002,100000,16,day,n,2544,583,0.0265539376859245,-1.5758710682372905
different.a.01,200,400,0.49874686716791977,0.943,0.886285,0.94,0.8803,0.92225,0.8448887500000001,0.8919,0.7843405000000001,100000,16,different,a,61575,1491,0.6355735386711533,-0.1968341924091617
different.s.02,200,400,0.49874686716791977,0.945,0.890275,0.9365,0.8733175000000001,0.9255,0.8513725000000001,0.8956,0.791722,100000,16,different,a,34977,1703,0.3610305426244568,-0.4424560558999631
end.n.01,200,1399,0.14234620886981403,0.81,0.7784653878231861,0.788,0.752814011676397,0.76,0.7201668056713929,0.7354,0.6914839032527107,100000,16,end,n,27856,18741,0.3335448721786505,-0.4768457316764697
end.n.02,200,1399,0.14234620886981403,0.913,0.89856046705588,0.9045,0.8886497080900749,0.89325,0.8755325271059214,0.845,0.8192743953294411,100000,16,end,n,10960,4598,0.1312339100760342,-0.8819539313013756
end.n.06,200,1399,0.14234620886981403,0.897,0.8799049207673061,0.8805,0.8606663886572141,0.85225,0.8277276897414512,0.7749,0.7375397831526271,100000,16,end,n,7116,557,0.0852062503741842,-1.0695285460378385
end.n.08,200,1399,0.14234620886981403,0.99,0.9883402835696413,0.9835,0.9807614678899083,0.97675,0.9728911592994162,0.9724,0.9678191826522101,100000,16,end,n,738,655,0.0088367359157037,-2.0537081236266874
end.n.10,200,1399,0.14234620886981403,0.905,0.889232693911593,0.8975,0.880487906588824,0.8925,0.8746580483736446,0.8297,0.8014350291909924,100000,16,end,n,1553,712,0.0185954618930731,-1.7305930297211671
goal.n.01,200,1399,0.14234620886981403,0.89,0.871743119266055,0.8945,0.8769899916597163,0.8855,0.8664962468723936,0.856,0.8321000834028356,100000,16,end,n,4176,2923,0.0500029934742261,-1.3010039954555206
